anchor,positive,negative
Trombone,"Wind instrument, woodwind instrument","Steel guitar, slide guitar"
Trombone,"Wind instrument, woodwind instrument",Tapping (guitar technique)
Trombone,"Wind instrument, woodwind instrument",Strum
Trombone,"Wind instrument, woodwind instrument",Banjo
Trombone,"Wind instrument, woodwind instrument",Sitar
Trombone,"Wind instrument, woodwind instrument",Mandolin
Trombone,"Wind instrument, woodwind instrument",Zither
Trombone,"Wind instrument, woodwind instrument",Ukulele
Trombone,"Wind instrument, woodwind instrument",Piano
Trombone,"Wind instrument, woodwind instrument",Electric piano
Trombone,"Wind instrument, woodwind instrument",Clavinet
Trombone,"Wind instrument, woodwind instrument",Rhodes piano
Trombone,"Wind instrument, woodwind instrument",Organ
Trombone,"Wind instrument, woodwind instrument",Electric organ
Trombone,"Wind instrument, woodwind instrument",Hammond organ
Trombone,"Wind instrument, woodwind instrument",Synthesizer
Trombone,"Wind instrument, woodwind instrument",Sampler
Trombone,"Wind instrument, woodwind instrument",Mellotron
Trombone,"Wind instrument, woodwind instrument",Harpsichord
Trombone,"Wind instrument, woodwind instrument",Drum kit
Trombone,"Wind instrument, woodwind instrument",Drum machine
Trombone,"Wind instrument, woodwind instrument",Drum
Trombone,"Wind instrument, woodwind instrument",Snare drum
Trombone,"Wind instrument, woodwind instrument",Rimshot
Trombone,"Wind instrument, woodwind instrument",Drum roll
Trombone,"Wind instrument, woodwind instrument",Bass drum
Trombone,"Wind instrument, woodwind instrument",Timpani
Trombone,"Wind instrument, woodwind instrument",Tabla
Trombone,"Wind instrument, woodwind instrument",Cymbal
Trombone,"Wind instrument, woodwind instrument",Hi-hat
Trombone,"Wind instrument, woodwind instrument",Crash cymbal
Trombone,"Wind instrument, woodwind instrument",Cowbell
Trombone,"Wind instrument, woodwind instrument",Wood block
Trombone,"Wind instrument, woodwind instrument",Tambourine
Trombone,"Wind instrument, woodwind instrument",Rattle (instrument)
Trombone,"Wind instrument, woodwind instrument",Maraca
Trombone,"Wind instrument, woodwind instrument",Gong
Trombone,"Wind instrument, woodwind instrument",Tubular bells
Trombone,"Wind instrument, woodwind instrument",Mallet percussion
Trombone,"Wind instrument, woodwind instrument","Marimba, xylophone"
Trombone,"Wind instrument, woodwind instrument",Glockenspiel
Trombone,"Wind instrument, woodwind instrument",Vibraphone
Trombone,"Wind instrument, woodwind instrument",Steelpan
Trombone,"Wind instrument, woodwind instrument",String section
Trombone,"Wind instrument, woodwind instrument","Violin, fiddle"
Trombone,"Wind instrument, woodwind instrument",Pizzicato
Trombone,"Wind instrument, woodwind instrument",Cello
Trombone,"Wind instrument, woodwind instrument",Double bass
Trombone,"Wind instrument, woodwind instrument",Flute
Trombone,"Wind instrument, woodwind instrument",Saxophone
Trombone,"Wind instrument, woodwind instrument",Alto saxophone
Trombone,"Wind instrument, woodwind instrument",Soprano saxophone
Trombone,"Wind instrument, woodwind instrument",Clarinet
Trombone,"Wind instrument, woodwind instrument",Oboe
Trombone,"Wind instrument, woodwind instrument",Bassoon
Trombone,"Wind instrument, woodwind instrument",Church bell
Trombone,"Wind instrument, woodwind instrument",Cowbell
Trombone,"Wind instrument, woodwind instrument",Jingle bell
Trombone,"Wind instrument, woodwind instrument",Bicycle bell
Trombone,"Wind instrument, woodwind instrument",Tuning fork
Trombone,"Wind instrument, woodwind instrument",Chime
Trombone,"Wind instrument, woodwind instrument",Wind chime
Trombone,"Wind instrument, woodwind instrument",Change ringing (campanology)
Trombone,Flute,Electric guitar
Trombone,Flute,Bass guitar
Trombone,Flute,Acoustic guitar
Trombone,Flute,"Steel guitar, slide guitar"
Trombone,Flute,Tapping (guitar technique)
Trombone,Flute,Strum
Trombone,Flute,Electric piano
Trombone,Flute,Clavinet
Trombone,Flute,Rhodes piano
Trombone,Flute,Electric organ
Trombone,Flute,Hammond organ
Trombone,Flute,Sampler
Trombone,Flute,Mellotron
Trombone,Flute,Drum machine
Trombone,Flute,Snare drum
Trombone,Flute,Rimshot
Trombone,Flute,Drum roll
Trombone,Flute,Bass drum
Trombone,Flute,Timpani
Trombone,Flute,Tabla
Trombone,Flute,Hi-hat
Trombone,Flute,Crash cymbal
Trombone,Flute,Maraca
Trombone,Flute,"Marimba, xylophone"
Trombone,Flute,Glockenspiel
Trombone,Flute,Vibraphone
Trombone,Flute,Steelpan
Trombone,Flute,Pizzicato
Trombone,Flute,Wind chime
Trombone,Saxophone,Electric guitar
Trombone,Saxophone,Bass guitar
Trombone,Saxophone,Acoustic guitar
Trombone,Saxophone,"Steel guitar, slide guitar"
Trombone,Saxophone,Tapping (guitar technique)
Trombone,Saxophone,Strum
Trombone,Saxophone,Electric piano
Trombone,Saxophone,Clavinet
Trombone,Saxophone,Rhodes piano
Trombone,Saxophone,Electric organ
Trombone,Saxophone,Hammond organ
Trombone,Saxophone,Sampler
Trombone,Saxophone,Mellotron
Trombone,Saxophone,Drum machine
Trombone,Saxophone,Snare drum
Trombone,Saxophone,Rimshot
Trombone,Saxophone,Drum roll
Trombone,Saxophone,Bass drum
Trombone,Saxophone,Timpani
Trombone,Saxophone,Tabla
Trombone,Saxophone,Hi-hat
Trombone,Saxophone,Crash cymbal
Trombone,Saxophone,Maraca
Trombone,Saxophone,"Marimba, xylophone"
Trombone,Saxophone,Glockenspiel
Trombone,Saxophone,Vibraphone
Trombone,Saxophone,Steelpan
Trombone,Saxophone,Pizzicato
Trombone,Saxophone,Wind chime
Trombone,Alto saxophone,Clavinet
Trombone,Alto saxophone,Rhodes piano
Trombone,Alto saxophone,Rimshot
Trombone,Alto saxophone,Drum roll
Trombone,Soprano saxophone,Clavinet
Trombone,Soprano saxophone,Rhodes piano
Trombone,Soprano saxophone,Rimshot
Trombone,Soprano saxophone,Drum roll
Trombone,Clarinet,Electric guitar
Trombone,Clarinet,Bass guitar
Trombone,Clarinet,Acoustic guitar
Trombone,Clarinet,"Steel guitar, slide guitar"
Trombone,Clarinet,Tapping (guitar technique)
Trombone,Clarinet,Strum
Trombone,Clarinet,Electric piano
Trombone,Clarinet,Clavinet
Trombone,Clarinet,Rhodes piano
Trombone,Clarinet,Electric organ
Trombone,Clarinet,Hammond organ
Trombone,Clarinet,Sampler
Trombone,Clarinet,Mellotron
Trombone,Clarinet,Drum machine
Trombone,Clarinet,Snare drum
Trombone,Clarinet,Rimshot
Trombone,Clarinet,Drum roll
Trombone,Clarinet,Bass drum
Trombone,Clarinet,Timpani
Trombone,Clarinet,Tabla
Trombone,Clarinet,Hi-hat
Trombone,Clarinet,Crash cymbal
Trombone,Clarinet,Maraca
Trombone,Clarinet,"Marimba, xylophone"
Trombone,Clarinet,Glockenspiel
Trombone,Clarinet,Vibraphone
Trombone,Clarinet,Steelpan
Trombone,Clarinet,Pizzicato
Trombone,Clarinet,Wind chime
Trombone,Oboe,Electric guitar
Trombone,Oboe,Bass guitar
Trombone,Oboe,Acoustic guitar
Trombone,Oboe,"Steel guitar, slide guitar"
Trombone,Oboe,Tapping (guitar technique)
Trombone,Oboe,Strum
Trombone,Oboe,Electric piano
Trombone,Oboe,Clavinet
Trombone,Oboe,Rhodes piano
Trombone,Oboe,Electric organ
Trombone,Oboe,Hammond organ
Trombone,Oboe,Sampler
Trombone,Oboe,Mellotron
Trombone,Oboe,Drum machine
Trombone,Oboe,Snare drum
Trombone,Oboe,Rimshot
Trombone,Oboe,Drum roll
Trombone,Oboe,Bass drum
Trombone,Oboe,Timpani
Trombone,Oboe,Tabla
Trombone,Oboe,Hi-hat
Trombone,Oboe,Crash cymbal
Trombone,Oboe,Maraca
Trombone,Oboe,"Marimba, xylophone"
Trombone,Oboe,Glockenspiel
Trombone,Oboe,Vibraphone
Trombone,Oboe,Steelpan
Trombone,Oboe,Pizzicato
Trombone,Oboe,Wind chime
Trombone,Bassoon,Electric guitar
Trombone,Bassoon,Bass guitar
Trombone,Bassoon,Acoustic guitar
Trombone,Bassoon,"Steel guitar, slide guitar"
Trombone,Bassoon,Tapping (guitar technique)
Trombone,Bassoon,Strum
Trombone,Bassoon,Electric piano
Trombone,Bassoon,Clavinet
Trombone,Bassoon,Rhodes piano
Trombone,Bassoon,Electric organ
Trombone,Bassoon,Hammond organ
Trombone,Bassoon,Sampler
Trombone,Bassoon,Mellotron
Trombone,Bassoon,Drum machine
Trombone,Bassoon,Snare drum
Trombone,Bassoon,Rimshot
Trombone,Bassoon,Drum roll
Trombone,Bassoon,Bass drum
Trombone,Bassoon,Timpani
Trombone,Bassoon,Tabla
Trombone,Bassoon,Hi-hat
Trombone,Bassoon,Crash cymbal
Trombone,Bassoon,Maraca
Trombone,Bassoon,"Marimba, xylophone"
Trombone,Bassoon,Glockenspiel
Trombone,Bassoon,Vibraphone
Trombone,Bassoon,Steelpan
Trombone,Bassoon,Pizzicato
Trombone,Bassoon,Wind chime
Cornet,Bugle,Plucked string instrument
Cornet,Bugle,Guitar
Cornet,Bugle,Electric guitar
Cornet,Bugle,Bass guitar
Cornet,Bugle,Acoustic guitar
Cornet,Bugle,"Steel guitar, slide guitar"
Cornet,Bugle,Tapping (guitar technique)
Cornet,Bugle,Strum
Cornet,Bugle,Banjo
Cornet,Bugle,Sitar
Cornet,Bugle,Mandolin
Cornet,Bugle,Zither
Cornet,Bugle,Ukulele
Cornet,Bugle,Keyboard (musical)
Cornet,Bugle,Piano
Cornet,Bugle,Electric piano
Cornet,Bugle,Clavinet
Cornet,Bugle,Rhodes piano
Cornet,Bugle,Organ
Cornet,Bugle,Electric organ
Cornet,Bugle,Hammond organ
Cornet,Bugle,Synthesizer
Cornet,Bugle,Sampler
Cornet,Bugle,Mellotron
Cornet,Bugle,Harpsichord
Cornet,Bugle,Percussion
Cornet,Bugle,Drum kit
Cornet,Bugle,Drum machine
Cornet,Bugle,Drum
Cornet,Bugle,Snare drum
Cornet,Bugle,Rimshot
Cornet,Bugle,Drum roll
Cornet,Bugle,Bass drum
Cornet,Bugle,Timpani
Cornet,Bugle,Tabla
Cornet,Bugle,Cymbal
Cornet,Bugle,Hi-hat
Cornet,Bugle,Crash cymbal
Cornet,Bugle,Cowbell
Cornet,Bugle,Wood block
Cornet,Bugle,Tambourine
Cornet,Bugle,Rattle (instrument)
Cornet,Bugle,Maraca
Cornet,Bugle,Gong
Cornet,Bugle,Tubular bells
Cornet,Bugle,Mallet percussion
Cornet,Bugle,"Marimba, xylophone"
Cornet,Bugle,Glockenspiel
Cornet,Bugle,Vibraphone
Cornet,Bugle,Steelpan
Cornet,Bugle,Orchestra
Cornet,Bugle,Bowed string instrument
Cornet,Bugle,String section
Cornet,Bugle,"Violin, fiddle"
Cornet,Bugle,Pizzicato
Cornet,Bugle,Cello
Cornet,Bugle,Double bass
Cornet,Bugle,"Wind instrument, woodwind instrument"
Cornet,Bugle,Flute
Cornet,Bugle,Saxophone
Cornet,Bugle,Alto saxophone
Cornet,Bugle,Soprano saxophone
Cornet,Bugle,Clarinet
Cornet,Bugle,Oboe
Cornet,Bugle,Bassoon
Cornet,Bugle,Harp
Cornet,Bugle,Choir
Cornet,Bugle,Bell
Cornet,Bugle,Church bell
Cornet,Bugle,Cowbell
Cornet,Bugle,Jingle bell
Cornet,Bugle,Bicycle bell
Cornet,Bugle,Tuning fork
Cornet,Bugle,Chime
Cornet,Bugle,Wind chime
Cornet,Bugle,Change ringing (campanology)
Cornet,Bugle,Harmonica
Cornet,Bugle,Accordion
Cornet,Bugle,Bagpipes
Cornet,Bugle,Didgeridoo
Cornet,Bugle,Shofar
Cornet,Bugle,Theremin
Cornet,Bugle,Singing bowl
Cornet,Bugle,Musical ensemble
Cornet,Bugle,Bass (instrument role)
Cornet,Bugle,Scratching (performance technique)
Cornet,"Wind instrument, woodwind instrument",Guitar
Cornet,"Wind instrument, woodwind instrument",Electric guitar
Cornet,"Wind instrument, woodwind instrument",Bass guitar
Cornet,"Wind instrument, woodwind instrument",Acoustic guitar
Cornet,"Wind instrument, woodwind instrument","Steel guitar, slide guitar"
Cornet,"Wind instrument, woodwind instrument",Tapping (guitar technique)
Cornet,"Wind instrument, woodwind instrument",Strum
Cornet,"Wind instrument, woodwind instrument",Banjo
Cornet,"Wind instrument, woodwind instrument",Sitar
Cornet,"Wind instrument, woodwind instrument",Mandolin
Cornet,"Wind instrument, woodwind instrument",Zither
Cornet,"Wind instrument, woodwind instrument",Ukulele
Cornet,"Wind instrument, woodwind instrument",Piano
Cornet,"Wind instrument, woodwind instrument",Electric piano
Cornet,"Wind instrument, woodwind instrument",Clavinet
Cornet,"Wind instrument, woodwind instrument",Rhodes piano
Cornet,"Wind instrument, woodwind instrument",Organ
Cornet,"Wind instrument, woodwind instrument",Electric organ
Cornet,"Wind instrument, woodwind instrument",Hammond organ
Cornet,"Wind instrument, woodwind instrument",Synthesizer
Cornet,"Wind instrument, woodwind instrument",Sampler
Cornet,"Wind instrument, woodwind instrument",Mellotron
Cornet,"Wind instrument, woodwind instrument",Harpsichord
Cornet,"Wind instrument, woodwind instrument",Drum kit
Cornet,"Wind instrument, woodwind instrument",Drum machine
Cornet,"Wind instrument, woodwind instrument",Drum
Cornet,"Wind instrument, woodwind instrument",Snare drum
Cornet,"Wind instrument, woodwind instrument",Rimshot
Cornet,"Wind instrument, woodwind instrument",Drum roll
Cornet,"Wind instrument, woodwind instrument",Bass drum
Cornet,"Wind instrument, woodwind instrument",Timpani
Cornet,"Wind instrument, woodwind instrument",Tabla
Cornet,"Wind instrument, woodwind instrument",Cymbal
Cornet,"Wind instrument, woodwind instrument",Hi-hat
Cornet,"Wind instrument, woodwind instrument",Crash cymbal
Cornet,"Wind instrument, woodwind instrument",Cowbell
Cornet,"Wind instrument, woodwind instrument",Wood block
Cornet,"Wind instrument, woodwind instrument",Tambourine
Cornet,"Wind instrument, woodwind instrument",Rattle (instrument)
Cornet,"Wind instrument, woodwind instrument",Maraca
Cornet,"Wind instrument, woodwind instrument",Gong
Cornet,"Wind instrument, woodwind instrument",Tubular bells
Cornet,"Wind instrument, woodwind instrument",Mallet percussion
Cornet,"Wind instrument, woodwind instrument","Marimba, xylophone"
Cornet,"Wind instrument, woodwind instrument",Glockenspiel
Cornet,"Wind instrument, woodwind instrument",Vibraphone
Cornet,"Wind instrument, woodwind instrument",Steelpan
Cornet,"Wind instrument, woodwind instrument",String section
Cornet,"Wind instrument, woodwind instrument","Violin, fiddle"
Cornet,"Wind instrument, woodwind instrument",Pizzicato
Cornet,"Wind instrument, woodwind instrument",Cello
Cornet,"Wind instrument, woodwind instrument",Double bass
Cornet,"Wind instrument, woodwind instrument",Church bell
Cornet,"Wind instrument, woodwind instrument",Cowbell
Cornet,"Wind instrument, woodwind instrument",Jingle bell
Cornet,"Wind instrument, woodwind instrument",Bicycle bell
Cornet,"Wind instrument, woodwind instrument",Tuning fork
Cornet,"Wind instrument, woodwind instrument",Chime
Cornet,"Wind instrument, woodwind instrument",Wind chime
Cornet,"Wind instrument, woodwind instrument",Change ringing (campanology)
Cornet,Flute,Electric guitar
Cornet,Flute,Bass guitar
Cornet,Flute,Acoustic guitar
Cornet,Flute,"Steel guitar, slide guitar"
Cornet,Flute,Tapping (guitar technique)
Cornet,Flute,Strum
Cornet,Flute,Electric piano
Cornet,Flute,Clavinet
Cornet,Flute,Rhodes piano
Cornet,Flute,Electric organ
Cornet,Flute,Hammond organ
Cornet,Flute,Sampler
Cornet,Flute,Mellotron
Cornet,Flute,Drum machine
Cornet,Flute,Snare drum
Cornet,Flute,Rimshot
Cornet,Flute,Drum roll
Cornet,Flute,Bass drum
Cornet,Flute,Timpani
Cornet,Flute,Tabla
Cornet,Flute,Hi-hat
Cornet,Flute,Crash cymbal
Cornet,Flute,Maraca
Cornet,Flute,"Marimba, xylophone"
Cornet,Flute,Glockenspiel
Cornet,Flute,Vibraphone
Cornet,Flute,Steelpan
Cornet,Flute,Pizzicato
Cornet,Flute,Wind chime
Cornet,Saxophone,Electric guitar
Cornet,Saxophone,Bass guitar
Cornet,Saxophone,Acoustic guitar
Cornet,Saxophone,"Steel guitar, slide guitar"
Cornet,Saxophone,Tapping (guitar technique)
Cornet,Saxophone,Strum
Cornet,Saxophone,Electric piano
Cornet,Saxophone,Clavinet
Cornet,Saxophone,Rhodes piano
Cornet,Saxophone,Electric organ
Cornet,Saxophone,Hammond organ
Cornet,Saxophone,Sampler
Cornet,Saxophone,Mellotron
Cornet,Saxophone,Drum machine
Cornet,Saxophone,Snare drum
Cornet,Saxophone,Rimshot
Cornet,Saxophone,Drum roll
Cornet,Saxophone,Bass drum
Cornet,Saxophone,Timpani
Cornet,Saxophone,Tabla
Cornet,Saxophone,Hi-hat
Cornet,Saxophone,Crash cymbal
Cornet,Saxophone,Maraca
Cornet,Saxophone,"Marimba, xylophone"
Cornet,Saxophone,Glockenspiel
Cornet,Saxophone,Vibraphone
Cornet,Saxophone,Steelpan
Cornet,Saxophone,Pizzicato
Cornet,Saxophone,Wind chime
Cornet,Alto saxophone,Clavinet
Cornet,Alto saxophone,Rhodes piano
Cornet,Alto saxophone,Rimshot
Cornet,Alto saxophone,Drum roll
Cornet,Soprano saxophone,Clavinet
Cornet,Soprano saxophone,Rhodes piano
Cornet,Soprano saxophone,Rimshot
Cornet,Soprano saxophone,Drum roll
Cornet,Clarinet,Electric guitar
Cornet,Clarinet,Bass guitar
Cornet,Clarinet,Acoustic guitar
Cornet,Clarinet,"Steel guitar, slide guitar"
Cornet,Clarinet,Tapping (guitar technique)
Cornet,Clarinet,Strum
Cornet,Clarinet,Electric piano
Cornet,Clarinet,Clavinet
Cornet,Clarinet,Rhodes piano
Cornet,Clarinet,Electric organ
Cornet,Clarinet,Hammond organ
Cornet,Clarinet,Sampler
Cornet,Clarinet,Mellotron
Cornet,Clarinet,Drum machine
Cornet,Clarinet,Snare drum
Cornet,Clarinet,Rimshot
Cornet,Clarinet,Drum roll
Cornet,Clarinet,Bass drum
Cornet,Clarinet,Timpani
Cornet,Clarinet,Tabla
Cornet,Clarinet,Hi-hat
Cornet,Clarinet,Crash cymbal
Cornet,Clarinet,Maraca
Cornet,Clarinet,"Marimba, xylophone"
Cornet,Clarinet,Glockenspiel
Cornet,Clarinet,Vibraphone
Cornet,Clarinet,Steelpan
Cornet,Clarinet,Pizzicato
Cornet,Clarinet,Wind chime
Cornet,Oboe,Electric guitar
Cornet,Oboe,Bass guitar
Cornet,Oboe,Acoustic guitar
Cornet,Oboe,"Steel guitar, slide guitar"
Cornet,Oboe,Tapping (guitar technique)
Cornet,Oboe,Strum
Cornet,Oboe,Electric piano
Cornet,Oboe,Clavinet
Cornet,Oboe,Rhodes piano
Cornet,Oboe,Electric organ
Cornet,Oboe,Hammond organ
Cornet,Oboe,Sampler
Cornet,Oboe,Mellotron
Cornet,Oboe,Drum machine
Cornet,Oboe,Snare drum
Cornet,Oboe,Rimshot
Cornet,Oboe,Drum roll
Cornet,Oboe,Bass drum
Cornet,Oboe,Timpani
Cornet,Oboe,Tabla
Cornet,Oboe,Hi-hat
Cornet,Oboe,Crash cymbal
Cornet,Oboe,Maraca
Cornet,Oboe,"Marimba, xylophone"
Cornet,Oboe,Glockenspiel
Cornet,Oboe,Vibraphone
Cornet,Oboe,Steelpan
Cornet,Oboe,Pizzicato
Cornet,Oboe,Wind chime
Cornet,Bassoon,Electric guitar
Cornet,Bassoon,Bass guitar
Cornet,Bassoon,Acoustic guitar
Cornet,Bassoon,"Steel guitar, slide guitar"
Cornet,Bassoon,Tapping (guitar technique)
Cornet,Bassoon,Strum
Cornet,Bassoon,Electric piano
Cornet,Bassoon,Clavinet
Cornet,Bassoon,Rhodes piano
Cornet,Bassoon,Electric organ
Cornet,Bassoon,Hammond organ
Cornet,Bassoon,Sampler
Cornet,Bassoon,Mellotron
Cornet,Bassoon,Drum machine
Cornet,Bassoon,Snare drum
Cornet,Bassoon,Rimshot
Cornet,Bassoon,Drum roll
Cornet,Bassoon,Bass drum
Cornet,Bassoon,Timpani
Cornet,Bassoon,Tabla
Cornet,Bassoon,Hi-hat
Cornet,Bassoon,Crash cymbal
Cornet,Bassoon,Maraca
Cornet,Bassoon,"Marimba, xylophone"
Cornet,Bassoon,Glockenspiel
Cornet,Bassoon,Vibraphone
Cornet,Bassoon,Steelpan
Cornet,Bassoon,Pizzicato
Cornet,Bassoon,Wind chime
Bugle,"Wind instrument, woodwind instrument",Guitar
Bugle,"Wind instrument, woodwind instrument",Electric guitar
Bugle,"Wind instrument, woodwind instrument",Bass guitar
Bugle,"Wind instrument, woodwind instrument",Acoustic guitar
Bugle,"Wind instrument, woodwind instrument","Steel guitar, slide guitar"
Bugle,"Wind instrument, woodwind instrument",Tapping (guitar technique)
Bugle,"Wind instrument, woodwind instrument",Strum
Bugle,"Wind instrument, woodwind instrument",Banjo
Bugle,"Wind instrument, woodwind instrument",Sitar
Bugle,"Wind instrument, woodwind instrument",Mandolin
Bugle,"Wind instrument, woodwind instrument",Zither
Bugle,"Wind instrument, woodwind instrument",Ukulele
Bugle,"Wind instrument, woodwind instrument",Piano
Bugle,"Wind instrument, woodwind instrument",Electric piano
Bugle,"Wind instrument, woodwind instrument",Clavinet
Bugle,"Wind instrument, woodwind instrument",Rhodes piano
Bugle,"Wind instrument, woodwind instrument",Organ
Bugle,"Wind instrument, woodwind instrument",Electric organ
Bugle,"Wind instrument, woodwind instrument",Hammond organ
Bugle,"Wind instrument, woodwind instrument",Synthesizer
Bugle,"Wind instrument, woodwind instrument",Sampler
Bugle,"Wind instrument, woodwind instrument",Mellotron
Bugle,"Wind instrument, woodwind instrument",Harpsichord
Bugle,"Wind instrument, woodwind instrument",Drum kit
Bugle,"Wind instrument, woodwind instrument",Drum machine
Bugle,"Wind instrument, woodwind instrument",Drum
Bugle,"Wind instrument, woodwind instrument",Snare drum
Bugle,"Wind instrument, woodwind instrument",Rimshot
Bugle,"Wind instrument, woodwind instrument",Drum roll
Bugle,"Wind instrument, woodwind instrument",Bass drum
Bugle,"Wind instrument, woodwind instrument",Timpani
Bugle,"Wind instrument, woodwind instrument",Tabla
Bugle,"Wind instrument, woodwind instrument",Cymbal
Bugle,"Wind instrument, woodwind instrument",Hi-hat
Bugle,"Wind instrument, woodwind instrument",Crash cymbal
Bugle,"Wind instrument, woodwind instrument",Cowbell
Bugle,"Wind instrument, woodwind instrument",Wood block
Bugle,"Wind instrument, woodwind instrument",Tambourine
Bugle,"Wind instrument, woodwind instrument",Rattle (instrument)
Bugle,"Wind instrument, woodwind instrument",Maraca
