anchor,positive,negative
Trombone,Bass (instrument role),no Trombone
Trombone,Bass (instrument role),no Bass (instrument role)
Trombone,Bassoon,no Trombone
Trombone,Bassoon,no Bassoon
Trombone,Bell,no Trombone
Trombone,Bell,no Bell
Trombone,Bicycle bell,no Trombone
Trombone,Bicycle bell,no Bicycle bell
Trombone,Bowed string instrument,no Trombone
Trombone,Bowed string instrument,no Bowed string instrument
Trombone,Bugle,no Trombone
Trombone,Bugle,no Bugle
Trombone,Cello,no Trombone
Trombone,Cello,no Cello
Trombone,Change ringing (campanology),no Trombone
Trombone,Change ringing (campanology),no Change ringing (campanology)
Trombone,Chime,no Trombone
Trombone,Chime,no Chime
Trombone,Choir,no Trombone
Trombone,Choir,no Choir
Trombone,Church bell,no Trombone
Trombone,Church bell,no Church bell
Trombone,Clarinet,no Trombone
Trombone,Clarinet,no Clarinet
Trombone,Cornet,no Trombone
Trombone,Cornet,no Cornet
Trombone,Cowbell,no Trombone
Trombone,Cowbell,no Cowbell
Trombone,Didgeridoo,no Trombone
Trombone,Didgeridoo,no Didgeridoo
Trombone,Double bass,no Trombone
Trombone,Double bass,no Double bass
Trombone,Flute,no Trombone
Trombone,Flute,no Flute
Trombone,Harmonica,no Trombone
Trombone,Harmonica,no Harmonica
Trombone,Harp,no Trombone
Trombone,Harp,no Harp
Trombone,Jingle bell,no Trombone
Trombone,Jingle bell,no Jingle bell
Trombone,Musical ensemble,no Trombone
Trombone,Musical ensemble,no Musical ensemble
Trombone,Oboe,no Trombone
Trombone,Oboe,no Oboe
Trombone,Pizzicato,no Trombone
Trombone,Pizzicato,no Pizzicato
Trombone,Saxophone,no Trombone
Trombone,Saxophone,no Saxophone
Trombone,Scratching (performance technique),no Trombone
Trombone,Scratching (performance technique),no Scratching (performance technique)
Trombone,Shofar,no Trombone
Trombone,Shofar,no Shofar
Trombone,Singing bowl,no Trombone
Trombone,Singing bowl,no Singing bowl
Trombone,Soprano saxophone,no Trombone
Trombone,Soprano saxophone,no Soprano saxophone
Trombone,String section,no Trombone
Trombone,String section,no String section
Trombone,Theremin,no Trombone
Trombone,Theremin,no Theremin
Trombone,Tuning fork,no Trombone
Trombone,Tuning fork,no Tuning fork
Trombone,"Violin, fiddle",no Trombone
Trombone,"Violin, fiddle","no Violin, fiddle"
Trombone,Wind chime,no Trombone
Trombone,Wind chime,no Wind chime
Trombone,"Wind instrument, woodwind instrument",no Trombone
Trombone,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Trumpet,Accordion,no Trumpet
Trumpet,Accordion,no Accordion
Trumpet,Alto saxophone,no Trumpet
Trumpet,Alto saxophone,no Alto saxophone
Trumpet,Bagpipes,no Trumpet
Trumpet,Bagpipes,no Bagpipes
Trumpet,Bass (instrument role),no Trumpet
Trumpet,Bass (instrument role),no Bass (instrument role)
Trumpet,Bassoon,no Trumpet
Trumpet,Bassoon,no Bassoon
Trumpet,Bell,no Trumpet
Trumpet,Bell,no Bell
Trumpet,Bicycle bell,no Trumpet
Trumpet,Bicycle bell,no Bicycle bell
Trumpet,Bowed string instrument,no Trumpet
Trumpet,Bowed string instrument,no Bowed string instrument
Trumpet,Bugle,no Trumpet
Trumpet,Bugle,no Bugle
Trumpet,Cello,no Trumpet
Trumpet,Cello,no Cello
Trumpet,Change ringing (campanology),no Trumpet
Trumpet,Change ringing (campanology),no Change ringing (campanology)
Trumpet,Chime,no Trumpet
Trumpet,Chime,no Chime
Trumpet,Choir,no Trumpet
Trumpet,Choir,no Choir
Trumpet,Church bell,no Trumpet
Trumpet,Church bell,no Church bell
Trumpet,Clarinet,no Trumpet
Trumpet,Clarinet,no Clarinet
Trumpet,Cornet,no Trumpet
Trumpet,Cornet,no Cornet
Trumpet,Cowbell,no Trumpet
Trumpet,Cowbell,no Cowbell
Trumpet,Didgeridoo,no Trumpet
Trumpet,Didgeridoo,no Didgeridoo
Trumpet,Double bass,no Trumpet
Trumpet,Double bass,no Double bass
Trumpet,Flute,no Trumpet
Trumpet,Flute,no Flute
Trumpet,Harmonica,no Trumpet
Trumpet,Harmonica,no Harmonica
Trumpet,Harp,no Trumpet
Trumpet,Harp,no Harp
Trumpet,Jingle bell,no Trumpet
Trumpet,Jingle bell,no Jingle bell
Trumpet,Musical ensemble,no Trumpet
Trumpet,Musical ensemble,no Musical ensemble
Trumpet,Oboe,no Trumpet
Trumpet,Oboe,no Oboe
Trumpet,Pizzicato,no Trumpet
Trumpet,Pizzicato,no Pizzicato
Trumpet,Saxophone,no Trumpet
Trumpet,Saxophone,no Saxophone
Trumpet,Scratching (performance technique),no Trumpet
Trumpet,Scratching (performance technique),no Scratching (performance technique)
Trumpet,Shofar,no Trumpet
Trumpet,Shofar,no Shofar
Trumpet,Singing bowl,no Trumpet
Trumpet,Singing bowl,no Singing bowl
Trumpet,Soprano saxophone,no Trumpet
Trumpet,Soprano saxophone,no Soprano saxophone
Trumpet,String section,no Trumpet
Trumpet,String section,no String section
Trumpet,Theremin,no Trumpet
Trumpet,Theremin,no Theremin
Trumpet,Trombone,no Trumpet
Trumpet,Trombone,no Trombone
Trumpet,Tuning fork,no Trumpet
Trumpet,Tuning fork,no Tuning fork
Trumpet,"Violin, fiddle",no Trumpet
Trumpet,"Violin, fiddle","no Violin, fiddle"
Trumpet,Wind chime,no Trumpet
Trumpet,Wind chime,no Wind chime
Trumpet,"Wind instrument, woodwind instrument",no Trumpet
Trumpet,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Tubular bells,Accordion,no Tubular bells
Tubular bells,Accordion,no Accordion
Tubular bells,Alto saxophone,no Tubular bells
Tubular bells,Alto saxophone,no Alto saxophone
Tubular bells,Bagpipes,no Tubular bells
Tubular bells,Bagpipes,no Bagpipes
Tubular bells,Bass (instrument role),no Tubular bells
Tubular bells,Bass (instrument role),no Bass (instrument role)
Tubular bells,Bassoon,no Tubular bells
Tubular bells,Bassoon,no Bassoon
Tubular bells,Bell,no Tubular bells
Tubular bells,Bell,no Bell
Tubular bells,Bicycle bell,no Tubular bells
Tubular bells,Bicycle bell,no Bicycle bell
Tubular bells,Bowed string instrument,no Tubular bells
Tubular bells,Bowed string instrument,no Bowed string instrument
Tubular bells,Brass Instrument,no Tubular bells
Tubular bells,Brass Instrument,no Brass Instrument
Tubular bells,Bugle,no Tubular bells
Tubular bells,Bugle,no Bugle
Tubular bells,Cello,no Tubular bells
Tubular bells,Cello,no Cello
Tubular bells,Change ringing (campanology),no Tubular bells
Tubular bells,Change ringing (campanology),no Change ringing (campanology)
Tubular bells,Chime,no Tubular bells
Tubular bells,Chime,no Chime
Tubular bells,Choir,no Tubular bells
Tubular bells,Choir,no Choir
Tubular bells,Church bell,no Tubular bells
Tubular bells,Church bell,no Church bell
Tubular bells,Clarinet,no Tubular bells
Tubular bells,Clarinet,no Clarinet
Tubular bells,Cornet,no Tubular bells
Tubular bells,Cornet,no Cornet
Tubular bells,Cowbell,no Tubular bells
Tubular bells,Cowbell,no Cowbell
Tubular bells,Didgeridoo,no Tubular bells
Tubular bells,Didgeridoo,no Didgeridoo
Tubular bells,Double bass,no Tubular bells
Tubular bells,Double bass,no Double bass
Tubular bells,Flute,no Tubular bells
Tubular bells,Flute,no Flute
Tubular bells,French horn,no Tubular bells
Tubular bells,French horn,no French horn
Tubular bells,Glockenspiel,no Tubular bells
Tubular bells,Glockenspiel,no Glockenspiel
Tubular bells,Harmonica,no Tubular bells
Tubular bells,Harmonica,no Harmonica
Tubular bells,Harp,no Tubular bells
Tubular bells,Harp,no Harp
Tubular bells,Jingle bell,no Tubular bells
Tubular bells,Jingle bell,no Jingle bell
Tubular bells,Mallet percussion,no Tubular bells
Tubular bells,Mallet percussion,no Mallet percussion
Tubular bells,"Marimba, xylophone",no Tubular bells
Tubular bells,"Marimba, xylophone","no Marimba, xylophone"
Tubular bells,Musical ensemble,no Tubular bells
Tubular bells,Musical ensemble,no Musical ensemble
Tubular bells,Oboe,no Tubular bells
Tubular bells,Oboe,no Oboe
Tubular bells,Orchestra,no Tubular bells
Tubular bells,Orchestra,no Orchestra
Tubular bells,Pizzicato,no Tubular bells
Tubular bells,Pizzicato,no Pizzicato
Tubular bells,Saxophone,no Tubular bells
Tubular bells,Saxophone,no Saxophone
Tubular bells,Scratching (performance technique),no Tubular bells
Tubular bells,Scratching (performance technique),no Scratching (performance technique)
Tubular bells,Shofar,no Tubular bells
Tubular bells,Shofar,no Shofar
Tubular bells,Singing bowl,no Tubular bells
Tubular bells,Singing bowl,no Singing bowl
Tubular bells,Soprano saxophone,no Tubular bells
Tubular bells,Soprano saxophone,no Soprano saxophone
Tubular bells,Steelpan,no Tubular bells
Tubular bells,Steelpan,no Steelpan
Tubular bells,String section,no Tubular bells
Tubular bells,String section,no String section
Tubular bells,Theremin,no Tubular bells
Tubular bells,Theremin,no Theremin
Tubular bells,Trombone,no Tubular bells
Tubular bells,Trombone,no Trombone
Tubular bells,Trumpet,no Tubular bells
Tubular bells,Trumpet,no Trumpet
Tubular bells,Tuning fork,no Tubular bells
Tubular bells,Tuning fork,no Tuning fork
Tubular bells,Vibraphone,no Tubular bells
Tubular bells,Vibraphone,no Vibraphone
Tubular bells,"Violin, fiddle",no Tubular bells
Tubular bells,"Violin, fiddle","no Violin, fiddle"
Tubular bells,Wind chime,no Tubular bells
Tubular bells,Wind chime,no Wind chime
Tubular bells,"Wind instrument, woodwind instrument",no Tubular bells
Tubular bells,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Tuning fork,Accordion,no Tuning fork
Tuning fork,Accordion,no Accordion
Tuning fork,Bagpipes,no Tuning fork
Tuning fork,Bagpipes,no Bagpipes
Tuning fork,Bass (instrument role),no Tuning fork
Tuning fork,Bass (instrument role),no Bass (instrument role)
Tuning fork,Change ringing (campanology),no Tuning fork
Tuning fork,Change ringing (campanology),no Change ringing (campanology)
Tuning fork,Chime,no Tuning fork
Tuning fork,Chime,no Chime
Tuning fork,Didgeridoo,no Tuning fork
Tuning fork,Didgeridoo,no Didgeridoo
Tuning fork,Harmonica,no Tuning fork
Tuning fork,Harmonica,no Harmonica
Tuning fork,Musical ensemble,no Tuning fork
Tuning fork,Musical ensemble,no Musical ensemble
Tuning fork,Scratching (performance technique),no Tuning fork
Tuning fork,Scratching (performance technique),no Scratching (performance technique)
Tuning fork,Shofar,no Tuning fork
Tuning fork,Shofar,no Shofar
Tuning fork,Singing bowl,no Tuning fork
Tuning fork,Singing bowl,no Singing bowl
Tuning fork,Theremin,no Tuning fork
Tuning fork,Theremin,no Theremin
Tuning fork,Wind chime,no Tuning fork
Tuning fork,Wind chime,no Wind chime
Ukulele,Accordion,no Ukulele
Ukulele,Accordion,no Accordion
Ukulele,Alto saxophone,no Ukulele
Ukulele,Alto saxophone,no Alto saxophone
Ukulele,Bagpipes,no Ukulele
Ukulele,Bagpipes,no Bagpipes
Ukulele,Bass (instrument role),no Ukulele
Ukulele,Bass (instrument role),no Bass (instrument role)
Ukulele,Bass drum,no Ukulele
Ukulele,Bass drum,no Bass drum
Ukulele,Bassoon,no Ukulele
Ukulele,Bassoon,no Bassoon
Ukulele,Bell,no Ukulele
Ukulele,Bell,no Bell
Ukulele,Bicycle bell,no Ukulele
Ukulele,Bicycle bell,no Bicycle bell
Ukulele,Bowed string instrument,no Ukulele
Ukulele,Bowed string instrument,no Bowed string instrument
Ukulele,Brass Instrument,no Ukulele
Ukulele,Brass Instrument,no Brass Instrument
Ukulele,Bugle,no Ukulele
Ukulele,Bugle,no Bugle
Ukulele,Cello,no Ukulele
Ukulele,Cello,no Cello
Ukulele,Change ringing (campanology),no Ukulele
Ukulele,Change ringing (campanology),no Change ringing (campanology)
Ukulele,Chime,no Ukulele
Ukulele,Chime,no Chime
Ukulele,Choir,no Ukulele
Ukulele,Choir,no Choir
Ukulele,Church bell,no Ukulele
Ukulele,Church bell,no Church bell
Ukulele,Clarinet,no Ukulele
Ukulele,Clarinet,no Clarinet
Ukulele,Cornet,no Ukulele
Ukulele,Cornet,no Cornet
Ukulele,Cowbell,no Ukulele
Ukulele,Cowbell,no Cowbell
Ukulele,Crash cymbal,no Ukulele
Ukulele,Crash cymbal,no Crash cymbal
Ukulele,Cymbal,no Ukulele
Ukulele,Cymbal,no Cymbal
Ukulele,Didgeridoo,no Ukulele
Ukulele,Didgeridoo,no Didgeridoo
Ukulele,Double bass,no Ukulele
Ukulele,Double bass,no Double bass
Ukulele,Drum,no Ukulele
Ukulele,Drum,no Drum
Ukulele,Drum kit,no Ukulele
Ukulele,Drum kit,no Drum kit
Ukulele,Drum machine,no Ukulele
Ukulele,Drum machine,no Drum machine
Ukulele,Electric organ,no Ukulele
Ukulele,Electric organ,no Electric organ
Ukulele,Electric piano,no Ukulele
Ukulele,Electric piano,no Electric piano
Ukulele,Flute,no Ukulele
Ukulele,Flute,no Flute
Ukulele,French horn,no Ukulele
Ukulele,French horn,no French horn
Ukulele,Glockenspiel,no Ukulele
Ukulele,Glockenspiel,no Glockenspiel
Ukulele,Gong,no Ukulele
Ukulele,Gong,no Gong
Ukulele,Hammond organ,no Ukulele
Ukulele,Hammond organ,no Hammond organ
Ukulele,Harmonica,no Ukulele
Ukulele,Harmonica,no Harmonica
Ukulele,Harp,no Ukulele
Ukulele,Harp,no Harp
Ukulele,Harpsichord,no Ukulele
Ukulele,Harpsichord,no Harpsichord
Ukulele,Hi-hat,no Ukulele
Ukulele,Hi-hat,no Hi-hat
Ukulele,Jingle bell,no Ukulele
Ukulele,Jingle bell,no Jingle bell
Ukulele,Keyboard (musical),no Ukulele
Ukulele,Keyboard (musical),no Keyboard (musical)
Ukulele,Mallet percussion,no Ukulele
Ukulele,Mallet percussion,no Mallet percussion
Ukulele,Maraca,no Ukulele
Ukulele,Maraca,no Maraca
Ukulele,"Marimba, xylophone",no Ukulele
Ukulele,"Marimba, xylophone","no Marimba, xylophone"
Ukulele,Mellotron,no Ukulele
Ukulele,Mellotron,no Mellotron
Ukulele,Musical ensemble,no Ukulele
Ukulele,Musical ensemble,no Musical ensemble
Ukulele,Oboe,no Ukulele
Ukulele,Oboe,no Oboe
Ukulele,Orchestra,no Ukulele
Ukulele,Orchestra,no Orchestra
Ukulele,Organ,no Ukulele
Ukulele,Organ,no Organ
Ukulele,Percussion,no Ukulele
Ukulele,Percussion,no Percussion
Ukulele,Piano,no Ukulele
Ukulele,Piano,no Piano
Ukulele,Pizzicato,no Ukulele
Ukulele,Pizzicato,no Pizzicato
Ukulele,Rattle (instrument),no Ukulele
Ukulele,Rattle (instrument),no Rattle (instrument)
Ukulele,Sampler,no Ukulele
Ukulele,Sampler,no Sampler
Ukulele,Saxophone,no Ukulele
Ukulele,Saxophone,no Saxophone
Ukulele,Scratching (performance technique),no Ukulele
Ukulele,Scratching (performance technique),no Scratching (performance technique)
Ukulele,Shofar,no Ukulele
Ukulele,Shofar,no Shofar
Ukulele,Singing bowl,no Ukulele
Ukulele,Singing bowl,no Singing bowl
Ukulele,Snare drum,no Ukulele
Ukulele,Snare drum,no Snare drum
Ukulele,Soprano saxophone,no Ukulele
Ukulele,Soprano saxophone,no Soprano saxophone
Ukulele,Steelpan,no Ukulele
Ukulele,Steelpan,no Steelpan
Ukulele,String section,no Ukulele
Ukulele,String section,no String section
Ukulele,Synthesizer,no Ukulele
Ukulele,Synthesizer,no Synthesizer
Ukulele,Tabla,no Ukulele
Ukulele,Tabla,no Tabla
Ukulele,Tambourine,no Ukulele
Ukulele,Tambourine,no Tambourine
Ukulele,Theremin,no Ukulele
Ukulele,Theremin,no Theremin
Ukulele,Timpani,no Ukulele
Ukulele,Timpani,no Timpani
Ukulele,Trombone,no Ukulele
Ukulele,Trombone,no Trombone
Ukulele,Trumpet,no Ukulele
Ukulele,Trumpet,no Trumpet
Ukulele,Tubular bells,no Ukulele
Ukulele,Tubular bells,no Tubular bells
Ukulele,Tuning fork,no Ukulele
Ukulele,Tuning fork,no Tuning fork
Ukulele,Vibraphone,no Ukulele
Ukulele,Vibraphone,no Vibraphone
Ukulele,"Violin, fiddle",no Ukulele
Ukulele,"Violin, fiddle","no Violin, fiddle"
Ukulele,Wind chime,no Ukulele
Ukulele,Wind chime,no Wind chime
Ukulele,"Wind instrument, woodwind instrument",no Ukulele
Ukulele,"Wind instrument, woodwind instrument","no Wind instrument, woodwind instrument"
Ukulele,Wood block,no Ukulele
Ukulele,Wood block,no Wood block
Vibraphone,Accordion,no Vibraphone
Vibraphone,Accordion,no Accordion
Vibraphone,Alto saxophone,no Vibraphone
Vibraphone,Alto saxophone,no Alto saxophone
Vibraphone,Bagpipes,no Vibraphone
Vibraphone,Bagpipes,no Bagpipes
Vibraphone,Bass (instrument role),no Vibraphone
Vibraphone,Bass (instrument role),no Bass (instrument role)
Vibraphone,Bassoon,no Vibraphone
Vibraphone,Bassoon,no Bassoon
Vibraphone,Bell,no Vibraphone
Vibraphone,Bell,no Bell
Vibraphone,Bicycle bell,no Vibraphone
Vibraphone,Bicycle bell,no Bicycle bell
Vibraphone,Bowed string instrument,no Vibraphone
Vibraphone,Bowed string instrument,no Bowed string instrument
Vibraphone,Brass Instrument,no Vibraphone
Vibraphone,Brass Instrument,no Brass Instrument
Vibraphone,Bugle,no Vibraphone
Vibraphone,Bugle,no Bugle
Vibraphone,Cello,no Vibraphone
Vibraphone,Cello,no Cello
Vibraphone,Change ringing (campanology),no Vibraphone
Vibraphone,Change ringing (campanology),no Change ringing (campanology)
Vibraphone,Chime,no Vibraphone
Vibraphone,Chime,no Chime
Vibraphone,Choir,no Vibraphone
Vibraphone,Choir,no Choir
Vibraphone,Church bell,no Vibraphone
Vibraphone,Church bell,no Church bell
Vibraphone,Clarinet,no Vibraphone
Vibraphone,Clarinet,no Clarinet
Vibraphone,Cornet,no Vibraphone
Vibraphone,Cornet,no Cornet
Vibraphone,Cowbell,no Vibraphone
Vibraphone,Cowbell,no Cowbell
Vibraphone,Didgeridoo,no Vibraphone
Vibraphone,Didgeridoo,no Didgeridoo
Vibraphone,Double bass,no Vibraphone
Vibraphone,Double bass,no Double bass
Vibraphone,Flute,no Vibraphone
Vibraphone,Flute,no Flute
Vibraphone,French horn,no Vibraphone
Vibraphone,French horn,no French horn
Vibraphone,Harmonica,no Vibraphone
